time,price_t,price_tplus,pred_tplus,position,pnl,pnl_cum
2018-12-03 06:00:00,57.92,67.76,59.139862,1,9.840000000000003,91.03999999999999
2018-12-03 07:00:00,67.76,70.38,67.41848,-1,-2.6199999999999903,88.42
2018-12-03 08:00:00,70.38,71.8,70.0081,-1,-1.4200000000000017,87.0
2018-12-03 09:00:00,71.8,73.27,71.17512,-1,-1.4699999999999989,85.53
2018-12-03 10:00:00,73.27,73.52,72.18943,-1,-0.25,85.28
2018-12-03 11:00:00,73.52,73.53,71.91249,-1,-0.010000000000005116,85.27
2018-12-03 12:00:00,73.53,71.98,71.85292,-1,1.5499999999999972,86.82
2018-12-03 13:00:00,71.98,70.08,70.16352,-1,1.9000000000000057,88.72
2018-12-03 14:00:00,70.08,71.07,68.91785,-1,-0.9899999999999949,87.73
2018-12-03 15:00:00,71.07,72.23,70.98239,-1,-1.1600000000000108,86.57
2018-12-03 16:00:00,72.23,74.16,72.23392,1,1.9299999999999926,88.49999999999999
2018-12-03 17:00:00,74.16,78.79,73.545975,-1,-4.63000000000001,83.86999999999998
2018-12-03 18:00:00,78.79,77.98,76.63447,-1,0.8100000000000023,84.67999999999998
2018-12-03 19:00:00,77.98,77.81,76.370384,-1,0.1700000000000017,84.84999999999998
2018-12-03 20:00:00,77.81,75.76,75.78248,-1,2.049999999999997,86.89999999999998
2018-12-03 21:00:00,75.76,73.27,71.47201,-1,2.490000000000009,89.38999999999999
2018-12-03 22:00:00,73.27,72.14,69.291145,-1,1.1299999999999955,90.51999999999998
2018-12-03 23:00:00,72.14,67.01,67.34925,-1,5.1299999999999955,95.64999999999998
2018-12-04 00:00:00,67.01,62.68,62.73586,-1,4.330000000000005,99.97999999999999
2018-12-04 01:00:00,62.68,61.66,59.44568,-1,1.0200000000000031,101.0
2018-12-04 02:00:00,61.66,61.53,60.427326,-1,0.12999999999999545,101.13
2018-12-04 03:00:00,61.53,61.4,61.743,1,-0.13000000000000256,101.0
2018-12-04 04:00:00,61.4,63.42,62.31756,1,2.020000000000003,103.02000000000001
2018-12-04 05:00:00,63.42,67.56,65.1882,1,4.140000000000001,107.16000000000001
2018-12-04 06:00:00,67.56,72.85,69.83393,1,5.289999999999992,112.45
2018-12-04 07:00:00,72.85,75.58,72.99513,1,2.730000000000004,115.18
2018-12-04 08:00:00,75.58,75.4,75.202965,-1,0.1799999999999926,115.36
2018-12-04 09:00:00,75.4,76.18,74.51835,-1,-0.7800000000000011,114.58
2018-12-04 10:00:00,76.18,75.77,76.00415,-1,0.4100000000000108,114.99000000000001
2018-12-04 11:00:00,75.77,74.27,74.84766,-1,1.5,116.49000000000001
2018-12-04 12:00:00,74.27,72.75,73.54963,-1,1.519999999999996,118.01
2018-12-04 13:00:00,72.75,73.15,72.19675,-1,-0.4000000000000057,117.61
2018-12-04 14:00:00,73.15,73.84,73.42084,1,0.6899999999999977,118.3
2018-12-04 15:00:00,73.84,74.21,74.2426,1,0.36999999999999034,118.66999999999999
2018-12-04 16:00:00,74.21,76.29,74.70533,1,2.0800000000000125,120.75
2018-12-04 17:00:00,76.29,84.06,78.20695,1,7.769999999999996,128.51999999999998
2018-12-04 18:00:00,84.06,84.05,83.3717,-1,0.010000000000005116,128.52999999999997
2018-12-04 19:00:00,84.05,77.27,80.525375,-1,6.780000000000001,135.30999999999997
2018-12-04 20:00:00,77.27,75.17,76.4598,-1,2.0999999999999943,137.40999999999997
2018-12-04 21:00:00,75.17,73.14,72.47938,-1,2.030000000000001,139.43999999999997
2018-12-04 22:00:00,73.14,72.08,70.5271,-1,1.0600000000000023,140.49999999999997
2018-12-04 23:00:00,72.08,67.07,69.20145,-1,5.010000000000005,145.51
2018-12-05 00:00:00,67.07,61.32,65.50001,-1,5.749999999999993,151.26
2018-12-05 01:00:00,61.32,58.65,61.93312,1,-2.6700000000000017,148.58999999999997
2018-12-05 02:00:00,58.65,56.37,60.380154,1,-2.280000000000001,146.30999999999997
2018-12-05 03:00:00,56.37,55.21,58.548836,1,-1.1599999999999966,145.14999999999998
2018-12-05 04:00:00,55.21,58.42,57.851967,1,3.210000000000001,148.35999999999999
2018-12-05 05:00:00,58.42,61.78,64.3941,1,3.3599999999999994,151.71999999999997
2018-12-05 06:00:00,61.78,69.68,69.00461,1,7.900000000000006,159.61999999999998
2018-12-05 07:00:00,69.68,72.89,74.18323,1,3.2099999999999937,162.82999999999998
2018-12-05 08:00:00,72.89,72.52,74.00442,1,-0.37000000000000455,162.45999999999998
2018-12-05 09:00:00,72.52,73.99,72.39733,-1,-1.4699999999999989,160.98999999999998
2018-12-05 10:00:00,73.99,73.17,74.71442,1,-0.8199999999999932,160.17
2018-12-05 11:00:00,73.17,73.07,72.89223,-1,0.10000000000000853,160.26999999999998
2018-12-05 12:00:00,73.07,71.3,73.158264,1,-1.769999999999996,158.5
2018-12-05 13:00:00,71.3,70.88,70.82111,-1,0.4200000000000017,158.92000000000002
2018-12-05 14:00:00,70.88,70.51,71.19951,1,-0.36999999999999034,158.55
2018-12-05 15:00:00,70.51,70.73,71.474014,1,0.21999999999999886,158.77
2018-12-05 16:00:00,70.73,73.21,73.57518,1,2.4799999999999898,161.25
2018-12-05 17:00:00,73.21,76.3,76.98255,1,3.0900000000000034,164.34
2018-12-05 18:00:00,76.3,73.61,79.527115,1,-2.6899999999999977,161.65
2018-12-05 19:00:00,73.61,72.8,72.81187,-1,0.8100000000000023,162.46
2018-12-05 20:00:00,72.8,71.19,71.72739,-1,1.6099999999999994,164.07
2018-12-05 21:00:00,71.19,69.46,68.76327,-1,1.730000000000004,165.8
2018-12-05 22:00:00,69.46,67.19,66.85759,-1,2.269999999999996,168.07
2018-12-05 23:00:00,67.19,61.05,65.92576,-1,6.140000000000001,174.20999999999998
2018-12-06 00:00:00,61.05,57.22,59.91338,-1,3.8299999999999983,178.03999999999996
2018-12-06 01:00:00,57.22,53.47,57.235905,1,-3.75,174.28999999999996
2018-12-06 02:00:00,53.47,53.2,53.922035,1,-0.269999999999996,174.01999999999998
2018-12-06 03:00:00,53.2,53.15,54.879208,1,-0.05000000000000426,173.96999999999997
2018-12-06 04:00:00,53.15,53.4,55.98583,1,0.25,174.21999999999997
2018-12-06 05:00:00,53.4,58.53,59.534992,1,5.130000000000003,179.34999999999997
2018-12-06 06:00:00,58.53,67.74,65.35926,1,9.209999999999994,188.55999999999995
2018-12-06 07:00:00,67.74,67.75,70.699585,1,0.010000000000005116,188.56999999999994
2018-12-06 08:00:00,67.75,69.0,68.933205,1,1.25,189.81999999999994
2018-12-06 09:00:00,69.0,70.23,70.50786,1,1.230000000000004,191.04999999999995
2018-12-06 10:00:00,70.23,70.34,71.521866,1,0.10999999999999943,191.15999999999997
2018-12-06 11:00:00,70.34,69.63,70.76009,1,-0.710000000000008,190.44999999999996
2018-12-06 12:00:00,69.63,68.93,69.522224,-1,0.6999999999999886,191.14999999999995
2018-12-06 13:00:00,68.93,68.19,68.50119,-1,0.7400000000000091,191.88999999999996
2018-12-06 14:00:00,68.19,64.99,68.36229,1,-3.200000000000003,188.68999999999994
2018-12-06 15:00:00,64.99,66.45,64.79344,-1,-1.460000000000008,187.22999999999993
2018-12-06 16:00:00,66.45,71.53,69.938034,1,5.079999999999998,192.30999999999995
2018-12-06 17:00:00,71.53,73.61,74.04965,1,2.0799999999999983,194.38999999999993
2018-12-06 18:00:00,73.61,71.89,74.5207,1,-1.7199999999999989,192.66999999999993
2018-12-06 19:00:00,71.89,70.54,70.6597,-1,1.3499999999999943,194.01999999999992
2018-12-06 20:00:00,70.54,69.98,68.82085,-1,0.5600000000000023,194.57999999999993
2018-12-06 21:00:00,69.98,68.75,67.63269,-1,1.230000000000004,195.80999999999995
2018-12-06 22:00:00,68.75,67.7,65.32733,-1,1.0499999999999972,196.85999999999996
2018-12-06 23:00:00,67.7,68.13,67.12132,-1,-0.4299999999999926,196.42999999999995
2018-12-07 00:00:00,68.13,66.46,67.5926,-1,1.6700000000000017,198.09999999999997
2018-12-07 01:00:00,66.46,60.18,64.80002,-1,6.279999999999994,204.37999999999997
2018-12-07 02:00:00,60.18,57.95,59.52781,-1,2.229999999999997,206.60999999999996
2018-12-07 03:00:00,57.95,55.85,57.782574,-1,2.1000000000000014,208.70999999999995
2018-12-07 04:00:00,55.85,57.51,56.451725,1,1.6599999999999966,210.36999999999995
2018-12-07 05:00:00,57.51,64.15,62.58869,1,6.640000000000008,217.00999999999996
2018-12-07 06:00:00,64.15,67.74,70.13478,1,3.589999999999989,220.59999999999997
2018-12-07 07:00:00,67.74,70.9,71.7889,1,3.160000000000011,223.76
2018-12-07 08:00:00,70.9,68.94,73.05994,1,-1.960000000000008,221.79999999999998
2018-12-07 09:00:00,68.94,70.23,69.09585,1,1.2900000000000063,223.08999999999997
2018-12-07 10:00:00,70.23,70.02,72.53044,1,-0.21000000000000796,222.87999999999997
2018-12-07 11:00:00,70.02,69.17,71.24766,1,-0.8499999999999943,222.02999999999997
2018-12-07 12:00:00,69.17,68.58,70.12235,1,-0.5900000000000034,221.43999999999997
2018-12-07 13:00:00,68.58,67.72,69.56704,1,-0.8599999999999994,220.57999999999998
2018-12-07 14:00:00,67.72,65.88,68.52016,1,-1.8400000000000034,218.73999999999998
2018-12-07 15:00:00,65.88,65.43,67.869736,1,-0.44999999999998863,218.29
2018-12-07 16:00:00,65.43,68.53,68.59516,1,3.0999999999999943,221.39
2018-12-07 17:00:00,68.53,71.94,73.185135,1,3.4099999999999966,224.79999999999998
2018-12-07 18:00:00,71.94,71.83,72.64922,1,-0.10999999999999943,224.69
2018-12-07 19:00:00,71.83,72.12,71.53567,-1,-0.29000000000000625,224.39999999999998
2018-12-07 20:00:00,72.12,70.35,72.325905,1,-1.7700000000000102,222.62999999999997
2018-12-07 21:00:00,70.35,69.0,69.662575,-1,1.3499999999999943,223.97999999999996
2018-12-07 22:00:00,69.0,67.09,68.403564,-1,1.9099999999999966,225.88999999999996
2018-12-07 23:00:00,67.09,58.41,68.78078,1,-8.680000000000007,217.20999999999995
2018-12-08 00:00:00,58.41,54.95,61.01845,1,-3.4599999999999937,213.74999999999994
2018-12-08 01:00:00,54.95,52.97,55.390697,1,-1.980000000000004,211.76999999999992
2018-12-08 02:00:00,52.97,52.91,54.430187,1,-0.060000000000002274,211.70999999999992
2018-12-08 03:00:00,52.91,52.56,55.5706,1,-0.3499999999999943,211.35999999999993
2018-12-08 04:00:00,52.56,53.05,55.075226,1,0.4899999999999949,211.8499999999999
2018-12-08 05:00:00,53.05,53.01,57.816963,1,-0.03999999999999915,211.80999999999992
2018-12-08 06:00:00,53.01,54.94,57.998158,1,1.9299999999999997,213.73999999999992
2018-12-08 07:00:00,54.94,63.69,62.04665,1,8.75,222.48999999999992
2018-12-08 08:00:00,63.69,67.81,67.3318,1,4.1200000000000045,226.60999999999993
2018-12-08 09:00:00,67.81,67.82,68.073715,1,0.009999999999990905,226.61999999999992
2018-12-08 10:00:00,67.82,67.93,68.216194,1,0.11000000000001364,226.72999999999993
2018-12-08 11:00:00,67.93,67.99,68.41404,1,0.05999999999998806,226.7899999999999
2018-12-08 12:00:00,67.99,68.75,67.98051,-1,-0.7600000000000051,226.02999999999992
2018-12-08 13:00:00,68.75,68.56,67.98907,-1,0.18999999999999773,226.2199999999999
2018-12-08 14:00:00,68.56,67.93,66.399994,-1,0.6299999999999955,226.8499999999999
2018-12-08 15:00:00,67.93,67.85,65.31602,-1,0.0800000000000125,226.92999999999992
2018-12-08 16:00:00,67.85,68.11,66.021385,-1,-0.2600000000000051,226.6699999999999
2018-12-08 17:00:00,68.11,71.59,67.75316,-1,-3.480000000000004,223.18999999999988
2018-12-08 18:00:00,71.59,72.32,71.08165,-1,-0.7299999999999898,222.4599999999999
2018-12-08 19:00:00,72.32,72.96,71.65112,-1,-0.6400000000000006,221.81999999999988
2018-12-08 20:00:00,72.96,73.11,72.46295,-1,-0.15000000000000568,221.66999999999987
2018-12-08 21:00:00,73.11,71.36,72.83555,-1,1.75,223.41999999999987
2018-12-08 22:00:00,71.36,68.97,69.70871,-1,2.3900000000000006,225.8099999999999
2018-12-08 23:00:00,68.97,68.03,67.76279,-1,0.9399999999999977,226.7499999999999
2018-12-09 00:00:00,68.03,63.22,67.1775,-1,4.810000000000002,231.5599999999999
2018-12-09 01:00:00,63.22,58.46,62.780045,-1,4.759999999999998,236.31999999999988
2018-12-09 02:00:00,58.46,56.27,57.903713,-1,2.1899999999999977,238.50999999999988
2018-12-09 03:00:00,56.27,55.45,56.37742,1,-0.8200000000000003,237.68999999999988
2018-12-09 04:00:00,55.45,55.33,55.95757,1,-0.12000000000000455,237.56999999999988
2018-12-09 05:00:00,55.33,55.64,57.62418,1,0.3100000000000023,237.87999999999988
2018-12-09 06:00:00,55.64,55.02,59.269634,1,-0.6199999999999974,237.25999999999988
2018-12-09 07:00:00,55.02,56.61,57.296318,1,1.5899999999999963,238.84999999999988
2018-12-09 08:00:00,56.61,61.65,61.308735,1,5.039999999999999,243.88999999999987
2018-12-09 09:00:00,61.65,67.08,65.56105,1,5.43,249.31999999999988
2018-12-09 10:00:00,67.08,67.34,69.039955,1,0.2600000000000051,249.57999999999987
2018-12-09 11:00:00,67.34,67.33,68.53467,1,-0.010000000000005116,249.56999999999988
2018-12-09 12:00:00,67.33,69.27,69.23138,1,1.9399999999999977,251.50999999999988
2018-12-09 13:00:00,69.27,69.21,71.763306,1,-0.060000000000002274,251.44999999999987
2018-12-09 14:00:00,69.21,65.23,69.79827,1,-3.9799999999999898,247.46999999999989
2018-12-09 15:00:00,65.23,64.22,65.77797,1,-1.0100000000000051,246.45999999999987
2018-12-09 16:00:00,64.22,69.24,65.98008,1,5.019999999999996,251.47999999999985
2018-12-09 17:00:00,69.24,71.22,73.58178,1,1.980000000000004,253.45999999999987
2018-12-09 18:00:00,71.22,70.08,74.80875,1,-1.1400000000000006,252.31999999999988
2018-12-09 19:00:00,70.08,71.55,71.76447,1,1.4699999999999989,253.78999999999988
2018-12-09 20:00:00,71.55,71.83,74.93171,1,0.28000000000000114,254.06999999999988
2018-12-09 21:00:00,71.83,69.86,73.742355,1,-1.9699999999999989,252.09999999999988
2018-12-09 22:00:00,69.86,67.87,69.82808,-1,1.9899999999999949,254.08999999999986
2018-12-09 23:00:00,67.87,66.08,64.180824,-1,1.7900000000000063,255.87999999999988
2018-12-10 00:00:00,66.08,59.51,61.895172,-1,6.57,262.4499999999999
2018-12-10 01:00:00,59.51,55.86,57.658985,-1,3.6499999999999986,266.09999999999985
2018-12-10 02:00:00,55.86,55.12,55.0559,-1,0.740000000000002,266.83999999999986
2018-12-10 03:00:00,55.12,53.81,55.01698,-1,1.3099999999999952,268.14999999999986
2018-12-10 04:00:00,53.81,54.25,54.185284,1,0.4399999999999977,268.58999999999986
2018-12-10 05:00:00,54.25,58.69,57.25092,1,4.439999999999998,273.02999999999986
2018-12-10 06:00:00,58.69,67.06,66.061295,1,8.370000000000005,281.39999999999986
2018-12-10 07:00:00,67.06,71.03,71.25756,1,3.969999999999999,285.3699999999999
2018-12-10 08:00:00,71.03,70.72,73.30344,1,-0.3100000000000023,285.0599999999999
2018-12-10 09:00:00,70.72,71.1,72.22082,1,0.37999999999999545,285.4399999999999
2018-12-10 10:00:00,71.1,70.65,72.05606,1,-0.44999999999998863,284.9899999999999
2018-12-10 11:00:00,70.65,70.86,70.0366,-1,-0.20999999999999375,284.7799999999999
2018-12-10 12:00:00,70.86,69.99,69.65191,-1,0.8700000000000045,285.6499999999999
2018-12-10 13:00:00,69.99,69.28,68.15377,-1,0.7099999999999937,286.3599999999999
2018-12-10 14:00:00,69.28,69.27,67.664474,-1,0.010000000000005116,286.3699999999999
2018-12-10 15:00:00,69.27,69.76,67.94038,-1,-0.4900000000000091,285.8799999999999
2018-12-10 16:00:00,69.76,73.48,72.75212,1,3.719999999999999,289.5999999999999
2018-12-10 17:00:00,73.48,77.65,76.12248,1,4.170000000000002,293.7699999999999
2018-12-10 18:00:00,77.65,76.23,77.70432,1,-1.4200000000000017,292.3499999999999
2018-12-10 19:00:00,76.23,75.54,76.12525,-1,0.6899999999999977,293.0399999999999
2018-12-10 20:00:00,75.54,74.16,75.13133,-1,1.3800000000000097,294.4199999999999
2018-12-10 21:00:00,74.16,71.91,73.01994,-1,2.25,296.6699999999999
2018-12-10 22:00:00,71.91,69.53,68.90289,-1,2.3799999999999955,299.0499999999999
2018-12-10 23:00:00,69.53,68.77,65.709175,-1,0.7600000000000051,299.8099999999999
2018-12-11 00:00:00,68.77,64.42,64.35974,-1,4.349999999999994,304.15999999999985
2018-12-11 01:00:00,64.42,62.07,60.694893,-1,2.3500000000000014,306.5099999999999
2018-12-11 02:00:00,62.07,59.53,59.734463,-1,2.539999999999999,309.0499999999999
2018-12-11 03:00:00,59.53,59.68,58.275295,-1,-0.14999999999999858,308.8999999999999
2018-12-11 04:00:00,59.68,59.74,61.03099,1,0.060000000000002274,308.9599999999999
2018-12-11 05:00:00,59.74,63.86,63.895527,1,4.119999999999997,313.0799999999999
2018-12-11 06:00:00,63.86,70.55,71.47247,1,6.689999999999998,319.7699999999999
2018-12-11 07:00:00,70.55,75.29,74.65821,1,4.740000000000009,324.50999999999993
2018-12-11 08:00:00,75.29,75.5,76.72495,1,0.20999999999999375,324.7199999999999
2018-12-11 09:00:00,75.5,75.12,75.22899,-1,0.37999999999999545,325.0999999999999
2018-12-11 10:00:00,75.12,73.3,74.95777,-1,1.8200000000000074,326.9199999999999
2018-12-11 11:00:00,73.3,71.07,73.21756,-1,2.230000000000004,329.1499999999999
2018-12-11 12:00:00,71.07,70.17,70.82241,-1,0.8999999999999915,330.0499999999999
2018-12-11 13:00:00,70.17,70.99,70.98417,1,0.8199999999999932,330.8699999999999
2018-12-11 14:00:00,70.99,72.74,73.56726,1,1.75,332.6199999999999
2018-12-11 15:00:00,72.74,72.99,74.7125,1,0.25,332.8699999999999
2018-12-11 16:00:00,72.99,74.78,76.38525,1,1.7900000000000063,334.6599999999999
2018-12-11 17:00:00,74.78,78.11,80.44421,1,3.3299999999999983,337.9899999999999
2018-12-11 18:00:00,78.11,78.38,82.02617,1,0.269999999999996,338.2599999999999
2018-12-11 19:00:00,78.38,75.88,77.134476,-1,2.5,340.7599999999999
2018-12-11 20:00:00,75.88,73.48,74.63475,-1,2.3999999999999915,343.15999999999985
2018-12-11 21:00:00,73.48,69.62,72.13995,-1,3.8599999999999994,347.01999999999987
2018-12-11 22:00:00,69.62,68.36,67.17994,-1,1.2600000000000051,348.27999999999986
2018-12-11 23:00:00,68.36,66.1,68.37739,1,-2.260000000000005,346.01999999999987
2018-12-12 00:00:00,66.1,59.84,65.008255,-1,6.259999999999991,352.27999999999986
2018-12-12 01:00:00,59.84,57.45,60.936977,1,-2.3900000000000006,349.8899999999999
2018-12-12 02:00:00,57.45,54.62,57.838215,1,-2.8300000000000054,347.0599999999999
2018-12-12 03:00:00,54.62,55.02,55.571453,1,0.4000000000000057,347.4599999999999
2018-12-12 04:00:00,55.02,56.93,59.586617,1,1.9099999999999966,349.3699999999999
2018-12-12 05:00:00,56.93,69.83,64.25378,1,12.899999999999999,362.26999999999987
2018-12-12 06:00:00,69.83,71.56,74.09846,1,1.730000000000004,363.9999999999999
2018-12-12 07:00:00,71.56,76.08,74.61062,1,4.519999999999996,368.51999999999987
2018-12-12 08:00:00,76.08,76.39,77.05568,1,0.3100000000000023,368.82999999999987
2018-12-12 09:00:00,76.39,77.29,76.47898,1,0.9000000000000057,369.7299999999999
2018-12-12 10:00:00,77.29,77.26,76.67591,-1,0.030000000000001137,369.7599999999999
2018-12-12 11:00:00,77.26,75.9,76.12902,-1,1.3599999999999994,371.1199999999999
2018-12-12 12:00:00,75.9,74.82,74.99435,-1,1.0800000000000125,372.19999999999993
2018-12-12 13:00:00,74.82,73.95,74.46354,-1,0.8699999999999903,373.06999999999994
2018-12-12 14:00:00,73.95,73.85,74.17672,1,-0.10000000000000853,372.9699999999999
2018-12-12 15:00:00,73.85,73.7,74.49235,1,-0.14999999999999147,372.81999999999994
2018-12-12 16:00:00,73.7,74.65,75.085976,1,0.9500000000000028,373.7699999999999
2018-12-12 17:00:00,74.65,77.02,77.208916,1,2.3699999999999903,376.13999999999993
2018-12-12 18:00:00,77.02,75.75,77.21145,1,-1.269999999999996,374.86999999999995
2018-12-12 19:00:00,75.75,75.51,74.797195,-1,0.23999999999999488,375.10999999999996
2018-12-12 20:00:00,75.51,72.29,73.62311,-1,3.219999999999999,378.3299999999999
2018-12-12 21:00:00,72.29,68.3,69.78468,-1,3.990000000000009,382.31999999999994
2018-12-12 22:00:00,68.3,62.48,65.16804,-1,5.82,388.13999999999993
2018-12-12 23:00:00,62.48,58.17,61.298588,-1,4.309999999999995,392.44999999999993
2018-12-13 00:00:00,58.17,55.19,57.287872,-1,2.980000000000004,395.42999999999995
2018-12-13 01:00:00,55.19,52.11,54.475433,-1,3.0799999999999983,398.50999999999993
2018-12-13 02:00:00,52.11,51.24,51.938835,-1,0.8699999999999974,399.37999999999994
2018-12-13 03:00:00,51.24,50.73,52.497234,1,-0.5100000000000051,398.86999999999995
2018-12-13 04:00:00,50.73,51.02,52.79325,1,0.29000000000000625,399.15999999999997
2018-12-13 05:00:00,51.02,55.6,56.217754,1,4.579999999999998,403.73999999999995
2018-12-13 06:00:00,55.6,65.51,64.40165,1,9.910000000000004,413.65
2018-12-13 07:00:00,65.51,72.21,70.743904,1,6.699999999999989,420.34999999999997
2018-12-13 08:00:00,72.21,73.02,74.44812,1,0.8100000000000023,421.15999999999997
2018-12-13 09:00:00,73.02,74.32,74.766495,1,1.2999999999999972,422.46
2018-12-13 10:00:00,74.32,73.57,74.75782,1,-0.75,421.71
2018-12-13 11:00:00,73.57,73.64,73.33318,-1,-0.07000000000000739,421.64
2018-12-13 12:00:00,73.64,71.53,73.34635,-1,2.1099999999999994,423.75
2018-12-13 13:00:00,71.53,69.59,69.69487,-1,1.9399999999999977,425.69
2018-12-13 14:00:00,69.59,66.78,67.94468,-1,2.8100000000000023,428.5
2018-12-13 15:00:00,66.78,65.61,66.3162,-1,1.1700000000000017,429.67
2018-12-13 16:00:00,65.61,68.23,67.20457,1,2.6200000000000045,432.29
2018-12-13 17:00:00,68.23,73.77,72.856026,1,5.539999999999992,437.83000000000004
2018-12-13 18:00:00,73.77,74.46,73.82632,1,0.6899999999999977,438.52000000000004
2018-12-13 19:00:00,74.46,75.01,73.87033,-1,-0.5500000000000114,437.97
2018-12-13 20:00:00,75.01,73.3,73.46555,-1,1.710000000000008,439.68000000000006
2018-12-13 21:00:00,73.3,70.83,70.57113,-1,2.469999999999999,442.1500000000001
2018-12-13 22:00:00,70.83,64.79,66.4603,-1,6.039999999999992,448.19000000000005
2018-12-13 23:00:00,64.79,56.12,59.878292,-1,8.670000000000009,456.86000000000007
2018-12-14 00:00:00,56.12,55.0,55.19933,-1,1.1199999999999974,457.9800000000001
2018-12-14 01:00:00,55.0,53.26,54.83158,-1,1.740000000000002,459.7200000000001
2018-12-14 02:00:00,53.26,52.8,53.577057,1,-0.46000000000000085,459.2600000000001
2018-12-14 03:00:00,52.8,52.98,53.851177,1,0.17999999999999972,459.4400000000001
2018-12-14 04:00:00,52.98,54.55,55.499187,1,1.5700000000000003,461.0100000000001
2018-12-14 05:00:00,54.55,57.02,60.26125,1,2.470000000000006,463.48000000000013
2018-12-14 06:00:00,57.02,67.84,64.88756,1,10.82,474.3000000000001
2018-12-14 07:00:00,67.84,72.68,72.4411,1,4.840000000000003,479.1400000000001
2018-12-14 08:00:00,72.68,73.18,74.32075,1,0.5,479.6400000000001
2018-12-14 09:00:00,73.18,74.71,74.146706,1,1.529999999999987,481.1700000000001
2018-12-14 10:00:00,74.71,74.16,74.542465,-1,0.5499999999999972,481.7200000000001
2018-12-14 11:00:00,74.16,72.28,72.882324,-1,1.8799999999999955,483.6000000000001
2018-12-14 12:00:00,72.28,69.85,70.79418,-1,2.430000000000007,486.0300000000001
2018-12-14 13:00:00,69.85,67.86,68.842125,-1,1.9899999999999949,488.0200000000001
2018-12-14 14:00:00,67.86,67.5,66.908325,-1,0.35999999999999943,488.3800000000001
2018-12-14 15:00:00,67.5,69.22,68.50019,1,1.7199999999999989,490.10000000000014
2018-12-14 16:00:00,69.22,72.51,73.07102,1,3.2900000000000063,493.39000000000016
2018-12-14 17:00:00,72.51,76.14,74.74698,1,3.6299999999999955,497.02000000000015
2018-12-14 18:00:00,76.14,76.53,76.335526,1,0.39000000000000057,497.41000000000014
2018-12-14 19:00:00,76.53,76.21,75.58264,-1,0.3200000000000074,497.73000000000013
2018-12-14 20:00:00,76.21,74.4,74.43811,-1,1.809999999999988,499.54000000000013
2018-12-14 21:00:00,74.4,72.72,72.62907,-1,1.6800000000000068,501.22000000000014
2018-12-14 22:00:00,72.72,70.86,70.84788,-1,1.8599999999999994,503.08000000000015
2018-12-14 23:00:00,70.86,69.13,69.306335,-1,1.730000000000004,504.8100000000002
